h_id,accm_txn_complete_time
4465,06-07-22
4466,06-08-22
4467,06-09-22
4468,06-10-22
4469,06-11-22
4470,06-12-22
4471,6/13/2022
4472,6/14/2022
4473,5/15/2022
4474,5/16/2022
4475,5/17/2022
4476,5/18/2022
4477,5/19/2022
4478,5/20/2022
4479,5/21/2022
4480,5/22/2022
4481,5/23/2022
4482,5/24/2022
4483,5/25/2022
4484,5/26/2022
4485,5/27/2022
4486,5/28/2022
4487,5/29/2022
4488,5/30/2022
4489,5/31/2022
4490,06-01-22
4491,06-02-22
4492,06-03-22
4493,06-04-22
4494,06-05-22
4495,06-06-22
4496,06-07-22
4497,06-08-22
4498,06-09-22
4499,06-10-22
4500,06-11-22
4501,06-12-22
4502,6/13/2022
4503,6/14/2022
4504,5/15/2022
4505,5/16/2022
4506,5/17/2022
4507,5/18/2022
4508,5/19/2022
4509,5/20/2022
4510,5/21/2022
4511,5/22/2022
4512,5/23/2022
4513,5/24/2022
4514,5/25/2022
4515,5/26/2022
4516,5/27/2022
4517,5/28/2022
4518,5/29/2022
4519,5/30/2022
4520,5/31/2022
4521,06-01-22
4522,06-02-22
4523,06-03-22
4524,06-04-22
4525,06-05-22
4526,06-06-22
4527,06-07-22
4528,06-08-22
4529,06-09-22
4530,06-10-22
4531,06-11-22
4532,06-12-22
4533,6/13/2022
4534,6/14/2022
4535,5/15/2022
4536,5/16/2022
4537,5/17/2022
4538,5/18/2022
4539,5/19/2022
4540,5/20/2022
4541,5/21/2022
4542,5/22/2022
4543,5/23/2022
4544,5/24/2022
4545,5/25/2022
4546,5/26/2022
4547,5/27/2022
4548,5/28/2022
4549,5/29/2022
4550,5/30/2022
4551,5/31/2022
4552,06-01-22
4553,06-02-22
4554,06-03-22
4555,06-04-22
4556,06-05-22
4557,06-06-22
4558,06-07-22
4559,06-08-22
4560,06-09-22
4561,06-10-22
4562,06-11-22
4563,06-12-22
4564,6/13/2022
4565,6/14/2022
4566,5/15/2022
4567,5/16/2022
4568,5/17/2022
4569,5/18/2022
4570,5/19/2022
4571,5/20/2022
4572,5/21/2022
4573,5/22/2022
4574,5/23/2022
4575,5/24/2022
4576,5/25/2022
4577,5/26/2022
4578,5/27/2022
4579,5/28/2022
4580,5/29/2022
4581,5/30/2022
4582,5/31/2022
4583,06-01-22
4584,06-02-22
4585,06-03-22
4586,06-04-22
4587,06-05-22
4588,06-06-22
4589,06-07-22
4590,06-08-22
4591,06-09-22
4592,06-10-22
4593,06-11-22
4594,06-12-22
4595,6/13/2022
4596,6/14/2022
4597,5/14/2022
4598,5/15/2022
4599,5/16/2022
4600,5/17/2022
4601,5/18/2022
4602,5/19/2022
4603,5/20/2022
4604,5/21/2022
4605,5/22/2022
4606,5/23/2022
4607,5/24/2022
4608,5/25/2022
4609,5/26/2022
4610,5/27/2022
4611,5/28/2022
4612,5/29/2022
4613,5/30/2022
4614,5/31/2022
4615,06-01-22
4616,06-02-22
4617,06-03-22
4618,06-04-22
4619,06-05-22
4620,06-06-22
4621,06-07-22
4622,06-08-22
4623,06-09-22
4624,06-10-22
4625,06-11-22
4626,06-12-22
4627,6/13/2022
4628,6/14/2022
4629,5/15/2022
4630,5/16/2022
4631,5/17/2022
4632,5/18/2022
4633,5/19/2022
4634,5/20/2022
4635,5/21/2022
4636,5/22/2022
4637,5/23/2022
4638,5/24/2022
4639,5/25/2022
4640,5/26/2022
4641,5/27/2022
4642,5/28/2022
4643,5/29/2022
4644,5/30/2022
4645,5/31/2022
4646,06-01-22
4647,06-02-22
4648,06-03-22
4649,06-04-22
4650,06-05-22
4651,06-06-22
4652,06-07-22
4653,06-08-22
4654,06-09-22
4655,06-10-22
4656,06-11-22
4657,06-12-22
4658,6/13/2022
4659,6/14/2022
4660,5/15/2022
4661,5/16/2022
4662,5/17/2022
4663,5/18/2022
4664,5/19/2022
4665,5/20/2022
4666,5/21/2022
4667,5/22/2022
4668,5/23/2022
4669,5/24/2022
4670,5/25/2022
4671,5/26/2022
4672,5/27/2022
4673,5/28/2022
4674,5/29/2022
4675,5/30/2022
4676,5/31/2022
4677,06-01-22
4678,06-02-22
4679,06-03-22
4680,06-04-22
4681,06-05-22
4682,06-06-22
4683,06-07-22
4684,06-08-22
4685,06-09-22
4686,06-10-22
4687,06-11-22
4688,06-12-22
4689,6/13/2022
4690,6/14/2022
4691,5/15/2022
4692,5/16/2022
4693,5/17/2022
4694,5/18/2022
4695,5/19/2022
4696,5/20/2022
4697,5/21/2022
4698,5/22/2022
4699,5/23/2022
4700,5/24/2022
4701,5/25/2022
4702,5/26/2022
4703,5/27/2022
4704,5/28/2022
4705,5/29/2022
4706,5/30/2022
4707,5/31/2022
4708,06-01-22
4709,06-02-22
4710,06-03-22
4711,06-04-22
4712,06-05-22
4713,06-06-22
4714,06-07-22
4715,06-08-22
4716,06-09-22
4717,06-10-22
4718,06-11-22
4719,06-12-22
4720,6/13/2022
4721,6/14/2022
4722,5/15/2022
4723,5/16/2022
4724,5/17/2022
4725,5/18/2022
4726,5/19/2022
4727,5/20/2022
4728,5/21/2022
4729,5/22/2022
4730,5/23/2022
4731,5/24/2022
4732,5/25/2022
4733,5/26/2022
4734,5/27/2022
4735,5/28/2022
4736,5/29/2022
4737,5/30/2022
4738,5/31/2022
4739,06-01-22
4740,06-02-22
4741,06-03-22
4742,06-04-22
4743,06-05-22
4744,06-06-22
4745,06-07-22
4746,06-08-22
4747,06-09-22
4748,06-10-22
4749,06-11-22
4750,06-12-22
4751,6/13/2022
4752,6/14/2022
4753,5/15/2022
4754,5/16/2022
4755,5/17/2022
4756,5/18/2022
4757,5/19/2022
4758,5/20/2022
4759,5/21/2022
4760,5/22/2022
4761,5/23/2022
4762,5/24/2022
4763,5/25/2022
4764,5/26/2022
4765,5/27/2022
4766,5/28/2022
4767,5/29/2022
4768,5/30/2022
4769,5/31/2022
4770,06-01-22
4771,06-02-22
4772,06-03-22
4773,06-04-22
4774,06-05-22
4775,06-06-22
4776,06-07-22
4777,06-08-22
4778,06-09-22
4779,06-10-22
4780,06-11-22
4781,06-12-22
4782,6/13/2022
4783,6/14/2022
4784,5/14/2022
4785,5/15/2022
4786,5/16/2022
4787,5/17/2022
4788,5/18/2022
4789,5/19/2022
4790,5/20/2022
4791,5/21/2022
4792,5/22/2022
4793,5/23/2022
4794,5/24/2022
4795,5/25/2022
4796,5/26/2022
4797,5/27/2022
4798,5/28/2022
4799,5/29/2022
4800,5/30/2022
4801,5/31/2022
4802,06-01-22
4803,06-02-22
4804,06-03-22
4805,06-04-22
4806,06-05-22
4807,06-06-22
4808,06-07-22
4809,06-08-22
4810,06-09-22
4811,06-10-22
4812,06-11-22
4813,06-12-22
4814,6/13/2022
4815,6/14/2022
4816,5/15/2022
4817,5/16/2022
4818,5/17/2022
4819,5/18/2022
4820,5/19/2022
4821,5/20/2022
4822,5/21/2022
4823,5/22/2022
4824,5/23/2022
4825,5/24/2022
4826,5/25/2022
4827,5/26/2022
4828,5/27/2022
4829,5/28/2022
4830,5/29/2022
4831,5/30/2022
4832,5/31/2022
4833,06-01-22
4834,06-02-22
4835,06-03-22
4836,06-04-22
4837,06-05-22
4838,06-06-22
4839,06-07-22
4840,06-08-22
4841,06-09-22
4842,06-10-22
4843,06-11-22
4844,06-12-22
4845,6/13/2022
4846,6/14/2022
4847,5/15/2022
4848,5/16/2022
4849,5/17/2022
4850,5/18/2022
4851,5/19/2022
4852,5/20/2022
4853,5/21/2022
4854,5/22/2022
4855,5/23/2022
4856,5/24/2022
4857,5/25/2022
4858,5/26/2022
4859,5/27/2022
4860,5/28/2022
4861,5/29/2022
4862,5/30/2022
4863,5/31/2022
4864,06-01-22
4865,06-02-22
4866,06-03-22
4867,06-04-22
4868,06-05-22
4869,06-06-22
4870,06-07-22
4871,06-08-22
4872,06-09-22
4873,06-10-22
4874,06-11-22
4875,06-12-22
4876,6/13/2022
4877,6/14/2022
4878,5/15/2022
4879,5/16/2022
4880,5/17/2022
4881,5/18/2022
4882,5/19/2022
4883,5/20/2022
4884,5/21/2022
4885,5/22/2022
4886,5/23/2022
4887,5/24/2022
4888,5/25/2022
4889,5/26/2022
4890,5/27/2022
4891,5/28/2022
4892,5/29/2022
4893,5/30/2022
4894,5/31/2022
4895,06-01-22
4896,06-02-22
4897,06-03-22
4898,06-04-22
4899,06-05-22
4900,06-06-22
4901,06-07-22
4902,06-08-22
4903,06-09-22
4904,06-10-22
4905,06-11-22
4906,06-12-22
4907,6/13/2022
4908,6/14/2022
4909,5/15/2022
4910,5/16/2022
4911,5/17/2022
4912,5/18/2022
4913,5/19/2022
4914,5/20/2022
4915,5/21/2022
4916,5/22/2022
4917,5/23/2022
4918,5/24/2022
4919,5/25/2022
4920,5/26/2022
4921,5/27/2022
4922,5/28/2022
4923,5/29/2022
4924,5/30/2022
4925,5/31/2022
4926,06-01-22
4927,06-02-22
4928,06-03-22
4929,06-04-22
4930,06-05-22
4931,06-06-22
4932,06-07-22
4933,06-08-22
4934,06-09-22
4935,06-10-22
4936,06-11-22
4937,06-12-22
4938,6/13/2022
4939,6/14/2022
4940,5/15/2022
4941,5/16/2022
4942,5/17/2022
4943,5/18/2022
4944,5/19/2022
4945,5/20/2022
4946,5/21/2022
4947,5/22/2022
4948,5/23/2022
4949,5/24/2022
4950,5/25/2022
4951,5/26/2022
4952,5/27/2022
4953,5/28/2022
4954,5/29/2022
4955,5/30/2022
4956,5/31/2022
4957,06-01-22
4958,06-02-22
4959,06-03-22
4960,06-04-22
4961,06-05-22
4962,06-06-22
4963,06-07-22
4964,06-08-22
4965,06-09-22
4966,06-10-22
4967,06-11-22
4968,06-12-22
4969,6/13/2022
4970,6/14/2022
4971,5/14/2022
4972,5/15/2022
4973,5/16/2022
4974,5/17/2022
4975,5/18/2022
4976,5/19/2022
4977,5/20/2022
4978,5/21/2022
4979,5/22/2022
4980,5/23/2022
4981,5/24/2022
4982,5/25/2022
4983,5/26/2022
4984,5/27/2022
4985,5/28/2022
4986,5/29/2022
4987,5/30/2022
4988,5/31/2022
4989,06-01-22
4990,06-02-22
4991,06-03-22
4992,06-04-22
4993,06-05-22
4994,06-06-22
4995,06-07-22
4996,06-08-22
4997,06-09-22
4998,06-10-22
4999,06-11-22
5000,06-12-22
5001,6/13/2022
5002,6/14/2022
5003,5/15/2022
5004,5/16/2022
5005,5/17/2022
5006,5/18/2022
5007,5/19/2022
5008,5/20/2022
5009,5/21/2022
5010,5/22/2022
5011,5/23/2022
5012,5/24/2022
5013,5/25/2022
5014,5/26/2022
5015,5/27/2022
5016,5/28/2022
5017,5/29/2022
5018,5/30/2022
5019,5/31/2022
5020,06-01-22
5021,06-02-22
5022,06-03-22
5023,06-04-22
5024,06-05-22
5025,06-06-22
5026,06-07-22
5027,06-08-22
5028,06-09-22
5029,06-10-22
5030,06-11-22
5031,06-12-22
5032,6/13/2022
5033,6/14/2022
5034,5/15/2022
5035,5/16/2022
5036,5/17/2022
5037,5/18/2022
5038,5/19/2022
5039,5/20/2022
5040,5/21/2022
5041,5/22/2022
5042,5/23/2022
5043,5/24/2022
5044,5/25/2022
5045,5/26/2022
5046,5/27/2022
5047,5/28/2022
5048,5/29/2022
5049,5/30/2022
5050,5/31/2022
5051,06-01-22
5052,06-02-22
5053,06-03-22
5054,06-04-22
5055,06-05-22
5056,06-06-22
5057,06-07-22
5058,06-08-22
5059,06-09-22
5060,06-10-22
5061,06-11-22
5062,06-12-22
5063,6/13/2022
5064,6/14/2022
5065,5/15/2022
5066,5/16/2022
5067,5/17/2022
5068,5/18/2022
5069,5/19/2022
5070,5/20/2022
5071,5/21/2022
5072,5/22/2022
5073,5/23/2022
5074,5/24/2022
5075,5/25/2022
5076,5/26/2022
5077,5/27/2022
5078,5/28/2022
5079,5/29/2022
5080,5/30/2022
5081,5/31/2022
5082,06-01-22
5083,06-02-22
5084,06-03-22
5085,06-04-22
5086,06-05-22
5087,06-06-22
5088,06-07-22
5089,06-08-22
5090,06-09-22
5091,06-10-22
5092,06-11-22
5093,06-12-22
5094,6/13/2022
5095,6/14/2022
5096,5/15/2022
5097,5/16/2022
5098,5/17/2022
5099,5/18/2022
5100,5/19/2022
5101,5/20/2022
5102,5/21/2022
5103,5/22/2022
5104,5/23/2022
5105,5/24/2022
5106,5/25/2022
5107,5/26/2022
5108,5/27/2022
5109,5/28/2022
5110,5/29/2022
5111,5/30/2022
5112,5/31/2022
5113,06-01-22
5114,06-02-22
5115,06-03-22
5116,06-04-22
5117,06-05-22
5118,06-06-22
5119,06-07-22
5120,06-08-22
5121,06-09-22
5122,06-10-22
5123,06-11-22
5124,06-12-22
5125,6/13/2022
5126,6/14/2022
5127,5/15/2022
5128,5/16/2022
5129,5/17/2022
5130,5/18/2022
5131,5/19/2022
5132,5/20/2022
5133,5/21/2022
5134,5/22/2022
5135,5/23/2022
5136,5/24/2022
5137,5/25/2022
5138,5/26/2022
5139,5/27/2022
5140,5/28/2022
5141,5/29/2022
5142,5/30/2022
5143,5/31/2022
5144,06-01-22
5145,06-02-22
5146,06-03-22
5147,06-04-22
5148,06-05-22
5149,06-06-22
5150,06-07-22
5151,06-08-22
5152,06-09-22
5153,06-10-22
5154,06-11-22
5155,06-12-22
5156,6/13/2022
5157,6/14/2022
5158,5/14/2022
5159,5/15/2022
5160,5/16/2022
5161,5/17/2022
5162,5/18/2022
5163,5/19/2022
5164,5/20/2022
5165,5/21/2022
5166,5/22/2022
5167,5/23/2022
5168,5/24/2022
5169,5/25/2022
5170,5/26/2022
5171,5/27/2022
5172,5/28/2022
5173,5/29/2022
5174,5/30/2022
5175,5/31/2022
5176,06-01-22
5177,06-02-22
5178,06-03-22
5179,06-04-22
5180,06-05-22
5181,06-06-22
5182,06-07-22
5183,06-08-22
5184,06-09-22
5185,06-10-22
5186,06-11-22
5187,06-12-22
5188,6/13/2022
5189,6/14/2022
5190,5/15/2022
5191,5/16/2022
5192,5/17/2022
5193,5/18/2022
5194,5/19/2022
5195,5/20/2022
5196,5/21/2022
5197,5/22/2022
5198,5/23/2022
5199,5/24/2022
5200,5/25/2022
5201,5/26/2022
5202,5/27/2022
5203,5/28/2022
5204,5/29/2022
5205,5/30/2022
5206,5/31/2022
5207,06-01-22
5208,06-02-22
5209,06-03-22
5210,06-04-22
5211,06-05-22
5212,06-06-22
5213,06-07-22
5214,06-08-22
5215,06-09-22
5216,06-10-22
5217,06-11-22
5218,06-12-22
5219,6/13/2022
5220,6/14/2022
5221,5/15/2022
5222,5/16/2022
5223,5/17/2022
5224,5/18/2022
5225,5/19/2022
5226,5/20/2022
5227,5/21/2022
5228,5/22/2022
5229,5/23/2022
5230,5/24/2022
5231,5/25/2022
5232,5/26/2022
5233,5/27/2022
5234,5/28/2022
5235,5/29/2022
5236,5/30/2022
5237,5/31/2022
5238,06-01-22
5239,06-02-22
5240,06-03-22
5241,06-04-22
5242,06-05-22
5243,06-06-22
5244,06-07-22
5245,06-08-22
5246,06-09-22
5247,06-10-22
5248,06-11-22
5249,06-12-22
5250,6/13/2022
5251,6/14/2022
5252,5/15/2022
5253,5/16/2022
5254,5/17/2022
5255,5/18/2022
5256,5/19/2022
5257,5/20/2022
5258,5/21/2022
5259,5/22/2022
5260,5/23/2022
5261,5/24/2022
5262,5/25/2022
5263,5/26/2022
5264,5/27/2022
5265,5/28/2022
5266,5/29/2022
5267,5/30/2022
5268,5/31/2022
5269,06-01-22
5270,06-02-22
5271,06-03-22
5272,06-04-22
5273,06-05-22
5274,06-06-22
5275,06-07-22
5276,06-08-22
5277,06-09-22
5278,06-10-22
5279,06-11-22
5280,06-12-22
5281,6/13/2022
5282,6/14/2022
5283,5/15/2022
5284,5/16/2022
5285,5/17/2022
5286,5/18/2022
5287,5/19/2022
5288,5/20/2022
5289,5/21/2022
5290,5/22/2022
5291,5/23/2022
5292,5/24/2022
5293,5/25/2022
5294,5/26/2022
5295,5/27/2022
5296,5/28/2022
5297,5/29/2022
5298,5/30/2022
5299,5/31/2022
5300,06-01-22
5301,06-02-22
5302,06-03-22
5303,06-04-22
5304,06-05-22
5305,06-06-22
5306,06-07-22
5307,06-08-22
5308,06-09-22
5309,06-10-22
5310,06-11-22
5311,06-12-22
5312,6/13/2022
5313,6/14/2022
5314,5/15/2022
5315,5/16/2022
5316,5/17/2022
5317,5/18/2022
5318,5/19/2022
5319,5/20/2022
5320,5/21/2022
5321,5/22/2022
5322,5/23/2022
5323,5/24/2022
5324,5/25/2022
5325,5/26/2022
5326,5/27/2022
5327,5/28/2022
5328,5/29/2022
5329,5/30/2022
5330,5/31/2022
5331,06-01-22
5332,06-02-22
5333,06-03-22
5334,06-04-22
5335,06-05-22
5336,06-06-22
5337,06-07-22
5338,06-08-22
5339,06-09-22
5340,06-10-22
5341,06-11-22
5342,06-12-22
5343,6/13/2022
5344,6/14/2022
5345,5/14/2022
5346,5/15/2022
5347,5/16/2022
5348,5/17/2022
5349,5/18/2022
5350,5/19/2022
5351,5/20/2022
5352,5/21/2022
5353,5/22/2022
5354,5/23/2022
5355,5/24/2022
5356,5/25/2022
5357,5/26/2022
5358,5/27/2022
5359,5/28/2022
5360,5/29/2022
5361,5/30/2022
5362,5/31/2022
5363,06-01-22
5364,06-02-22
5365,06-03-22
5366,06-04-22
5367,06-05-22
5368,06-06-22
5369,06-07-22
5370,06-08-22
5371,06-09-22
5372,06-10-22
5373,06-11-22
5374,06-12-22
5375,6/13/2022
5376,6/14/2022
5377,5/15/2022
5378,5/16/2022
5379,5/17/2022
5380,5/18/2022
5381,5/19/2022
5382,5/20/2022
5383,5/21/2022
5384,5/22/2022
5385,5/23/2022
5386,5/24/2022
5387,5/25/2022
5388,5/26/2022
5389,5/27/2022
5390,5/28/2022
5391,5/29/2022
5392,5/30/2022
5393,5/31/2022
5394,06-01-22
5395,06-02-22
5396,06-03-22
5397,06-04-22
5398,06-05-22
5399,06-06-22
5400,06-07-22
5401,06-08-22
5402,06-09-22
5403,06-10-22
5404,06-11-22
5405,06-12-22
5406,6/13/2022
5407,6/14/2022
5408,5/15/2022
5409,5/16/2022
5410,5/17/2022
5411,5/18/2022
5412,5/19/2022
5413,5/20/2022
5414,5/21/2022
5415,5/22/2022
5416,5/23/2022
5417,5/24/2022
5418,5/25/2022
5419,5/26/2022
5420,5/27/2022
5421,5/28/2022
5422,5/29/2022
5423,5/30/2022
5424,5/31/2022
5425,06-01-22
5426,06-02-22
5427,06-03-22
5428,06-04-22
5429,06-05-22
5430,06-06-22
5431,06-07-22
5432,06-08-22
5433,06-09-22
5434,06-10-22
5435,06-11-22
5436,06-12-22
5437,6/13/2022
5438,6/14/2022
5439,5/15/2022
5440,5/16/2022
5441,5/17/2022
5442,5/18/2022
5443,5/19/2022
5444,5/20/2022
5445,5/21/2022
5446,5/22/2022
5447,5/23/2022
5448,5/24/2022
5449,5/25/2022
5450,5/26/2022
5451,5/27/2022
5452,5/28/2022
5453,5/29/2022
5454,5/30/2022
5455,5/31/2022
5456,06-01-22
5457,06-02-22
5458,06-03-22
5459,06-04-22
5460,06-05-22
5461,06-06-22
5462,06-07-22
5463,06-08-22
5464,06-09-22
5465,06-10-22
5466,06-11-22
5467,06-12-22
5468,6/13/2022
5469,6/14/2022
5470,5/15/2022
5471,5/16/2022
5472,5/17/2022
5473,5/18/2022
5474,5/19/2022
5475,5/20/2022
5476,5/21/2022
5477,5/22/2022
5478,5/23/2022
5479,5/24/2022
5480,5/25/2022
5481,5/26/2022
5482,5/27/2022
5483,5/28/2022
5484,5/29/2022
5485,5/30/2022
5486,5/31/2022
5487,06-01-22
5488,06-02-22
5489,06-03-22
5490,06-04-22
5491,06-05-22
5492,06-06-22
5493,06-07-22
5494,06-08-22
5495,06-09-22
5496,06-10-22
5497,06-11-22
5498,06-12-22
5499,6/13/2022
5500,6/14/2022
5501,5/15/2022
5502,5/16/2022
5503,5/17/2022
5504,5/18/2022
5505,5/19/2022
5506,5/20/2022
5507,5/21/2022
5508,5/22/2022
5509,5/23/2022
5510,5/24/2022
5511,5/25/2022
5512,5/26/2022
5513,5/27/2022
5514,5/28/2022
5515,5/29/2022
5516,5/30/2022
5517,5/31/2022
5518,06-01-22
5519,06-02-22
5520,06-03-22
5521,06-04-22
5522,06-05-22
5523,06-06-22
5524,06-07-22
5525,06-08-22
5526,06-09-22
5527,06-10-22
5528,06-11-22
5529,06-12-22
5530,6/13/2022
5531,6/14/2022
5532,5/14/2022
5533,5/15/2022
5534,5/16/2022
5535,5/17/2022
5536,5/18/2022
5537,5/19/2022
5538,5/20/2022
5539,5/21/2022
5540,5/22/2022
5541,5/23/2022
5542,5/24/2022
5543,5/25/2022
5544,5/26/2022
5545,5/27/2022
5546,5/28/2022
5547,5/29/2022
5548,5/30/2022
5549,5/31/2022
5550,06-01-22
5551,06-02-22
5552,06-03-22
5553,06-04-22
5554,06-05-22
5555,06-06-22
5556,06-07-22
5557,06-08-22
5558,06-09-22
5559,06-10-22
5560,06-11-22
5561,06-12-22
5562,6/13/2022
5563,6/14/2022
5564,5/15/2022
5565,5/16/2022
5566,5/17/2022
5567,5/18/2022
5568,5/19/2022
5569,5/20/2022
5570,5/21/2022
5571,5/22/2022
5572,5/23/2022
5573,5/24/2022
5574,5/25/2022
5575,5/26/2022
5576,5/27/2022
5577,5/28/2022
5578,5/29/2022
5579,5/30/2022
5580,5/31/2022
5581,06-01-22
5582,06-02-22
5583,06-03-22
5584,06-04-22
5585,06-05-22
5586,06-06-22
5587,06-07-22
5588,06-08-22
5589,06-09-22
5590,06-10-22
5591,06-11-22
5592,06-12-22
5593,6/13/2022
5594,6/14/2022
5595,5/15/2022
5596,5/16/2022
5597,5/17/2022
5598,5/18/2022
5599,5/19/2022
5600,5/20/2022
5601,5/21/2022
5602,5/22/2022
5603,5/23/2022
5604,5/24/2022
5605,5/25/2022
5606,5/26/2022
5607,5/27/2022
5608,5/28/2022
5609,5/29/2022
5610,5/30/2022
5611,5/31/2022
5612,06-01-22
5613,06-02-22
5614,06-03-22
5615,06-04-22
5616,06-05-22
5617,06-06-22
5618,06-07-22
5619,06-08-22
5620,06-09-22
5621,06-10-22
5622,06-11-22
5623,06-12-22
5624,6/13/2022
5625,6/14/2022
5626,5/15/2022
5627,5/16/2022
5628,5/17/2022
5629,5/18/2022
5630,5/19/2022
5631,5/20/2022
5632,5/21/2022
5633,5/22/2022
5634,5/23/2022
5635,5/24/2022
5636,5/25/2022
5637,5/26/2022
5638,5/27/2022
5639,5/28/2022
5640,5/29/2022
5641,5/30/2022
5642,5/31/2022
5643,06-01-22
5644,06-02-22
5645,06-03-22
5646,06-04-22
5647,06-05-22
5648,06-06-22
5649,06-07-22
5650,06-08-22
5651,06-09-22
5652,06-10-22
5653,06-11-22
5654,06-12-22
5655,6/13/2022
5656,6/14/2022
5657,5/15/2022
5658,5/16/2022
5659,5/17/2022
5660,5/18/2022
5661,5/19/2022
5662,5/20/2022
5663,5/21/2022
5664,5/22/2022
5665,5/23/2022
5666,5/24/2022
5667,5/25/2022
5668,5/26/2022
5669,5/27/2022
5670,5/28/2022
5671,5/29/2022
5672,5/30/2022
5673,5/31/2022
5674,06-01-22
5675,06-02-22
5676,06-03-22
5677,06-04-22
5678,06-05-22
5679,06-06-22
5680,06-07-22
5681,06-08-22
5682,06-09-22
5683,06-10-22
5684,06-11-22
5685,06-12-22
5686,6/13/2022
5687,6/14/2022
5688,5/15/2022
5689,5/16/2022
5690,5/17/2022
5691,5/18/2022
5692,5/19/2022
5693,5/20/2022
5694,5/21/2022
5695,5/22/2022
5696,5/23/2022
5697,5/24/2022
5698,5/25/2022
5699,5/26/2022
5700,5/27/2022
5701,5/28/2022
5702,5/29/2022
5703,5/30/2022
5704,5/31/2022
5705,06-01-22
5706,06-02-22
5707,06-03-22
5708,06-04-22
5709,06-05-22
5710,06-06-22
5711,06-07-22
5712,06-08-22
5713,06-09-22
5714,06-10-22
5715,06-11-22
5716,06-12-22
5717,6/13/2022
5718,6/14/2022
5719,5/14/2022
5720,5/15/2022
5721,5/16/2022
5722,5/17/2022
5723,5/18/2022
5724,5/19/2022
5725,5/20/2022
5726,5/21/2022
5727,5/22/2022
5728,5/23/2022
5729,5/24/2022
5730,5/25/2022
5731,5/26/2022
5732,5/27/2022
5733,5/28/2022
5734,5/29/2022
5735,5/30/2022
5736,5/31/2022
5737,06-01-22
5738,06-02-22
5739,06-03-22
5740,06-04-22
5741,06-05-22
5742,06-06-22
5743,06-07-22
5744,06-08-22
5745,06-09-22
5746,06-10-22
5747,06-11-22
5748,06-12-22
5749,6/13/2022
5750,6/14/2022
5751,5/15/2022
5752,5/16/2022
5753,5/17/2022
5754,5/18/2022
5755,5/19/2022
5756,5/20/2022
5757,5/21/2022
5758,5/22/2022
5759,5/23/2022
5760,5/24/2022
5761,5/25/2022
5762,5/26/2022
5763,5/27/2022
5764,5/28/2022
5765,5/29/2022
5766,5/30/2022
5767,5/31/2022
5768,06-01-22
5769,06-02-22
5770,06-03-22
5771,06-04-22
5772,06-05-22
5773,06-06-22
5774,06-07-22
5775,06-08-22
5776,06-09-22
5777,06-10-22
5778,06-11-22
5779,06-12-22
5780,6/13/2022
5781,6/14/2022
5782,5/15/2022
5783,5/16/2022
5784,5/17/2022
5785,5/18/2022
5786,5/19/2022
5787,5/20/2022
5788,5/21/2022
5789,5/22/2022
5790,5/23/2022
5791,5/24/2022
5792,5/25/2022
5793,5/26/2022
5794,5/27/2022
5795,5/28/2022
5796,5/29/2022
5797,5/30/2022
5798,5/31/2022
5799,06-01-22
5800,06-02-22
5801,06-03-22
5802,06-04-22
5803,06-05-22
5804,06-06-22
5805,06-07-22
5806,06-08-22
5807,06-09-22
5808,06-10-22
5809,06-11-22
5810,06-12-22
5811,6/13/2022
5812,6/14/2022
5813,5/15/2022
5814,5/16/2022
5815,5/17/2022
5816,5/18/2022
5817,5/19/2022
5818,5/20/2022
5819,5/21/2022
5820,5/22/2022
5821,5/23/2022
5822,5/24/2022
5823,5/25/2022
5824,5/26/2022
5825,5/27/2022
5826,5/28/2022
5827,5/29/2022
5828,5/30/2022
5829,5/31/2022
5830,06-01-22
5831,06-02-22
5832,06-03-22
5833,06-04-22
5834,06-05-22
5835,06-06-22
5836,06-07-22
5837,06-08-22
5838,06-09-22
5839,06-10-22
5840,06-11-22
5841,06-12-22
5842,6/13/2022
5843,6/14/2022
5844,5/15/2022
5845,5/16/2022
5846,5/17/2022
5847,5/18/2022
5848,5/19/2022
5849,5/20/2022
5850,5/21/2022
5851,5/22/2022
5852,5/23/2022
5853,5/24/2022
5854,5/25/2022
5855,5/26/2022
5856,5/27/2022
5857,5/28/2022
5858,5/29/2022
5859,5/30/2022
5860,5/31/2022
5861,06-01-22
5862,06-02-22
5863,06-03-22
5864,06-04-22
5865,06-05-22
5866,06-06-22
5867,06-07-22
5868,06-08-22
5869,06-09-22
5870,06-10-22
5871,06-11-22
5872,06-12-22
5873,6/13/2022
5874,6/14/2022
5875,5/15/2022
5876,5/16/2022
5877,5/17/2022
5878,5/18/2022
5879,5/19/2022
5880,5/20/2022
5881,5/21/2022
5882,5/22/2022
5883,5/23/2022
5884,5/24/2022
5885,5/25/2022
5886,5/26/2022
5887,5/27/2022
5888,5/28/2022
5889,5/29/2022
5890,5/30/2022
5891,5/31/2022
5892,06-01-22
5893,06-02-22
5894,06-03-22
5895,06-04-22
5896,06-05-22
5897,06-06-22
5898,06-07-22
5899,06-08-22
5900,06-09-22
5901,06-10-22
5902,06-11-22
5903,06-12-22
5904,6/13/2022
5905,6/14/2022
5906,5/14/2022
5907,5/15/2022
5908,5/16/2022
5909,5/17/2022
5910,5/18/2022
5911,5/19/2022
5912,5/20/2022
5913,5/21/2022
5914,5/22/2022
5915,5/23/2022
5916,5/24/2022
5917,5/25/2022
5918,5/26/2022
